,y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4447,0,0.07320985,-0.06100312,0.4127571,1.290101,0.853873,0.46189946,-0.042696267,0.49437204,0.80581796,0.2066983,0.74511003,0.47556967,0.7001763,0.7626283,0.054540873,0.40301192,0.5580755,1.1223133,0.66744936,0.9745981,1.134486,-0.22656669,-0.34619996,-0.12664512,0.09581339
4448,0,-0.19661579,-0.033600196,0.072823286,0.7396983,0.30826795,0.055433113,0.25245038,0.56687534,0.06279378,0.14012375,0.44820967,0.16045126,0.10206331,0.74329996,0.6629586,0.65145046,0.8969768,0.19369188,0.5646377,0.6292103,0.051353596,0.3079667,0.49270874,0.11947313,0.10320583
4449,1,1.0763426,0.90242654,0.46025625,0.025930643,0.64538884,0.9858771,0.60053486,0.14790526,0.024781406,1.2810205,0.5065001,0.42449307,0.26460484,0.95216644,0.8859805,0.7708632,0.22936913,-0.26748034,-0.17067786,0.6729623,0.49431065,0.60846555,1.251786,1.0662979,0.84990686
4450,2,0.023444593,0.052804694,0.15181555,0.6548234,0.36257142,0.33611608,0.5886152,0.19392693,0.30202544,-0.301365,0.46055144,0.2796896,0.08031851,0.47863173,0.5898786,0.022336379,0.5948343,0.34715456,0.636215,0.26627135,0.14424604,0.21995313,0.2998148,-0.041408353,-0.021433339
4451,0,1.1476408,0.7560445,0.15256143,-0.21530472,-0.19378285,0.6024279,1.0317732,-0.07169229,-0.20076272,0.5471198,0.084325075,0.6607917,-0.09170762,0.54644424,1.0657637,0.7705729,0.7904644,0.06810433,0.43827504,0.2245974,0.19552013,1.2282805,1.3029811,0.38580975,0.4170884
4452,2,-0.1676774,-0.09463847,0.39275917,0.60153484,0.5738638,0.24764879,1.2521298,0.8091405,0.6218568,0.28875917,0.8084971,0.10224116,0.35472825,0.60422105,0.70664257,0.054623224,0.8938426,0.71553504,0.95149094,1.379505,0.35478374,0.016891204,-0.0059618205,0.10821922,0.21939401
4453,0,-1.997602,-1.7506086,2.1864643,3.763047,2.1047716,-1.7132922,1.3083398,1.9125143,2.4606721,-1.492912,2.4295678,0.28162158,2.5413368,2.2166157,0.8233129,0.27086776,1.9578954,2.9682732,2.889975,3.7970202,2.2213104,-1.3042264,-1.1637697,-1.8547606,-1.1410017
4454,2,-0.14245203,-0.19151196,0.44684464,1.2035129,0.75405663,-0.0013891943,1.0161586,0.81704533,0.6711597,0.60309863,0.69473815,0.29832605,0.7364104,0.55493885,0.52866125,0.18991846,0.76482725,0.7730244,0.56943554,1.0874083,0.41067296,0.16212763,-0.14143726,0.022508584,-0.34488824
4455,1,-0.1975629,0.037445933,0.6290672,0.4567184,0.34765548,0.27313137,0.30535772,0.9132732,0.6779933,0.50979465,0.3097534,0.3774369,0.31792763,0.5631508,0.31050795,0.52450377,0.34280148,0.5510044,1.0988327,0.27339646,0.47300622,0.15677865,-0.04656335,0.1735878,0.4771263
4456,0,-0.02010931,0.3109339,0.24799186,0.33413488,0.12984636,0.45671934,0.8336271,0.93183863,0.53995454,0.3907181,0.3378203,0.02694805,0.85439354,0.84512603,0.0043984144,0.33574688,0.3286965,1.034545,0.7860401,0.89633864,0.93760383,0.5732797,0.3014477,0.54856694,0.23284952
4457,1,0.2695471,0.35371482,0.6620481,0.015582323,0.26803958,1.2692503,1.5006883,0.6027003,0.4517925,0.708645,0.27810997,0.5240251,-0.060648352,1.2139943,0.746258,1.5354278,-0.4297956,-0.26055545,-0.12641534,0.22249968,0.10670376,0.40069962,0.92180055,1.0275258,0.79692006
4458,0,0.24278173,0.035652533,0.6413237,0.41083965,0.27398235,0.42466217,0.91760015,0.4168299,0.8178793,0.10985419,0.5339082,0.038215652,0.2430083,0.5411864,0.63072217,0.4222082,0.7452071,0.24246141,0.5669488,0.7199071,-0.050668996,0.63080156,0.3514471,0.22660682,0.14973862
4459,3,0.9768879,0.9059476,0.6702202,-0.02524978,0.32989186,0.9165571,0.79630136,-0.1284375,0.64678097,1.2736161,-0.279832,-0.12996712,0.9027002,0.63544273,0.7161731,0.33858708,0.6750926,0.16507393,0.47127873,-0.069113985,0.42909077,0.9869515,0.5019841,0.37292835,0.82842636
4460,0,0.0682822,0.21139462,0.28416428,0.70520455,0.1569426,0.53326374,0.46892205,0.37013793,0.42781338,0.45194232,0.25212118,0.13066337,-0.20003244,0.34811622,-0.13991947,-0.18834385,0.5902752,0.35801297,0.2871487,0.54606783,-0.2104433,0.44854915,0.33905676,0.5637925,0.090045
4461,1,0.6211572,0.5904627,-0.014430918,0.7607115,0.66764015,0.6861271,1.0433271,0.5717416,0.0030932426,0.21959382,0.43824965,0.049444303,0.9456951,0.49411863,0.7735327,1.1083,0.2467913,0.2708273,-0.07044104,0.20020507,0.2898125,0.7958416,0.7452399,0.72597146,0.9898098
4462,0,1.0041533,0.9233758,0.7566645,0.0039167404,0.45798218,0.27208677,0.666546,0.5602969,0.107726455,0.24714547,0.5363065,0.06971699,-0.1533653,0.057097867,0.3190677,0.850778,-0.29466,-0.11530286,0.6319725,0.6776464,0.57870305,0.81303734,0.9588784,0.35203516,0.5485953
4463,0,-1.1958984,-0.976742,1.0538931,2.3479075,1.6988653,-0.2523144,0.26950428,2.1196165,1.1960632,0.10060078,1.3565027,0.47725156,1.8616731,1.4037722,0.37136292,0.16279194,1.1551363,1.7298431,2.099801,2.391286,1.6127222,-0.90575343,-0.8800509,-0.5076994,-0.560499
4464,3,-1.3368387,-0.91605526,1.2069474,1.8398968,1.3299378,-0.118730724,-0.091023505,3.4054937,1.2906791,-0.3726238,1.4750711,0.50910485,1.3776814,1.5530442,-0.00057807565,-0.145892,1.1714824,1.226791,2.081144,2.1450424,1.4086291,-0.64196247,-0.8106252,-1.1398317,-0.41505432
4465,1,1.047166,1.4638969,-0.07348312,0.77883,0.53331554,1.1402519,0.46258998,0.3712054,0.66124594,1.1297626,0.84823465,0.4938469,0.8251046,0.84154826,0.7920162,1.1736772,0.6675973,0.5099825,0.37106657,0.33409446,0.41440347,1.1465576,0.5081911,1.0954334,0.8917724
4466,0,1.2880356,1.5583035,-0.087568656,-0.25290895,-0.13825062,0.21486232,0.7012257,0.3732756,-0.084693775,0.8581466,0.28035855,0.8515949,0.22237796,0.85147977,0.5108948,1.3403871,0.2487683,-0.21385133,0.3940289,0.2108193,-0.23720357,0.7927954,0.28080618,1.0181681,0.37392896
4467,2,-0.21667612,-0.13778369,0.45534337,1.2930043,0.39150357,0.2714625,1.027399,0.4805277,0.8392756,-0.24080525,0.74492085,0.00031907856,0.26802784,0.112583384,0.2513823,0.16220343,0.6145593,0.24834701,0.5653564,0.8576309,-0.06557825,0.16575275,0.32552844,0.13632682,0.4213044
4468,0,0.05451077,0.9060219,0.3273919,0.7481523,0.46069878,0.16779053,0.5315279,0.6717484,0.17631051,0.32915995,0.060726136,0.51139975,1.1416396,0.6644204,0.5139398,0.3747239,0.211241,0.2463346,0.33127433,0.7770748,0.48443738,0.15226455,0.47646433,0.44428897,0.9231304
4469,0,0.0746268,0.19532229,1.0007114,0.1894159,0.09985788,0.64721656,0.15823144,0.10136336,0.3800911,0.7597663,0.94673496,0.86592084,0.26442906,0.23277198,0.15239054,0.8604594,0.24609967,0.9216987,0.6786524,0.05339432,0.7860926,0.4062104,0.6572523,0.6445385,0.6727125
4470,0,0.16569538,0.32618958,0.2818913,0.72945565,0.6277179,0.3521334,0.24285886,0.5702664,0.39290908,0.011162374,0.10470073,0.8896883,0.21658275,0.5638366,0.60446167,0.49306107,0.20750679,0.90485066,0.32192808,0.24918182,0.28944784,0.29343194,0.6410047,0.19867015,0.14488755
4471,2,0.69670415,1.118163,0.7254119,0.2697586,0.30010283,1.0713377,0.7281827,0.12392682,0.06938785,0.3263989,-0.0046508014,0.5275405,0.46146196,0.7666944,0.17710434,0.26854736,0.94961846,0.07515122,0.5194301,0.40012574,-0.14660503,0.20860437,0.77441806,0.28638053,1.0408756
4472,2,-0.7278136,-0.29809168,0.78457785,0.9587619,0.57463205,-0.1262574,1.1215019,2.3111753,0.332649,-0.4859944,1.1756308,0.09535429,0.6665429,0.6636729,0.15632735,-0.114228636,1.0007509,1.3467951,1.3322649,1.5295944,0.36227393,-0.32271573,0.05732782,-0.23260349,-0.3745303
4473,0,0.24768078,0.00975284,0.3456062,0.15794486,1.0407445,0.03702429,0.34531265,0.5690531,0.2774009,0.22766566,0.70023596,0.9696276,1.0612109,0.1329599,0.37093148,0.764526,0.37559706,0.7714815,0.1239987,1.0450284,0.6665439,0.051947854,0.7339997,0.43981564,0.3454069
4474,0,1.32804,1.021778,0.44852525,0.63517493,0.5706999,1.1786894,0.95570767,0.5678242,-0.19464251,0.4430164,-0.08938731,-0.017264098,0.4732154,0.17110758,1.3222847,0.6926712,-0.15856902,-0.026500046,0.08186066,0.3832581,0.7112236,1.3337768,0.25073326,0.70965195,1.1048628
4475,2,0.7565664,-0.0144978585,0.5288538,0.7880988,0.29855514,0.3676011,0.91131485,0.42711473,0.41144782,0.1425487,0.54009414,0.8911478,0.46894684,0.035466682,0.7770295,0.36807194,0.69197917,0.035127245,0.3530416,0.832918,0.4671829,0.9564456,0.9490122,0.123264626,0.59685856
4476,0,1.246494,1.0013394,-0.065548345,0.022784889,0.77324134,0.27023077,0.5827755,0.120327204,0.25360498,0.44320607,0.7226347,0.43318233,0.45509982,0.8829676,0.26967323,1.2875357,0.7490283,-0.19878674,0.40718985,-0.1224294,0.37279043,0.7302542,0.35010678,1.2325191,1.3532925
4477,0,0.10182372,-0.09211734,0.7633885,1.011366,0.8392503,0.92176336,0.31196466,0.9331809,0.46163425,0.42956713,0.5884291,0.43151334,0.5700158,0.8614695,0.5490378,0.06561302,0.74311006,0.82712746,0.41409582,1.0218716,0.80389035,0.55247456,0.5777627,0.68207884,-0.28598982
4478,0,-0.19406015,0.17886506,0.41866252,0.33560675,0.37965325,0.6590956,0.5359911,0.6967797,0.9000088,0.52996373,0.64662504,0.76403034,0.569661,0.6856591,0.7293769,-0.01683835,0.3618634,0.5816631,0.569667,0.49651706,0.9417158,-0.09981094,-0.09924807,-0.05954032,-0.34302408
4479,0,-0.3636964,-0.29708117,-0.124262616,1.1672045,1.0364363,0.37403452,1.3906752,0.8265919,0.37597916,-0.3343585,0.08821647,0.09968437,1.5210152,1.0555074,0.4601342,-0.20884639,1.0978594,0.7330101,1.6990016,1.0027761,1.4952061,0.24545087,-0.24449326,-0.16412598,-0.56658435
4480,0,0.7380161,0.6644163,0.11095342,-0.060426503,-0.03369522,0.48626447,1.1145254,-0.25729963,0.5993005,0.3183635,0.28818065,-0.04100737,0.24789628,0.5288379,0.90082085,0.52207065,-0.48396066,-0.47089097,-0.1410292,-0.19770594,-0.35503876,1.1855435,1.167609,0.9439229,0.58934003
4481,1,0.3053033,0.85226923,0.45374498,0.4678086,0.76261103,0.17314705,0.6214508,0.08540788,0.5782633,0.5949688,-0.12965992,0.7980779,0.54669106,1.1192253,0.13648173,0.5599488,0.67076737,0.3878436,0.45125175,0.6754187,0.25466266,0.2547276,1.1636688,0.5937876,0.9151802
4482,2,-0.6347562,-0.2596218,-0.025776654,3.2498639,0.5338389,-0.21807155,4.690628,0.406037,0.24587786,-0.22556256,0.4305811,-1.655212,0.87328106,1.1741393,2.3911743,1.5377039,0.94088864,0.06941989,0.8943246,1.5690899,1.2001219,0.5908349,0.07953516,0.00573006,-0.055464625
4483,0,1.0956087,0.46561128,0.049298763,-0.0010338426,-0.114632234,1.0962336,0.3891859,-0.030372351,-0.09247659,1.2239032,0.31345195,0.07027775,0.85901165,0.18200064,0.4182303,1.1930165,0.49861446,0.41307932,0.06347427,0.22401154,0.49155673,0.4172647,0.95655084,0.47970307,0.411647
4484,0,0.6539304,0.6450048,0.30763346,0.20228845,-0.029905856,0.9346335,0.33210084,-0.24106207,0.5881585,1.0930667,0.12471795,0.020899743,0.91191125,0.5269992,0.6594645,1.0055459,-0.008041561,0.061566174,-0.15177107,0.47568786,-0.17965336,0.9436674,0.37566948,0.7247767,0.83792824
4485,2,0.6782226,0.4495238,0.72899985,0.11712072,0.82156414,0.89177275,0.2090317,-0.018073231,0.33913428,0.5680905,0.4346306,0.12942384,1.023391,0.442164,0.40744716,0.9148644,-0.14139125,0.11288358,0.22335495,0.31583542,0.640518,0.96035904,0.6795479,1.0353113,0.24258801
4486,2,0.011303291,0.35028106,0.8553772,0.26513678,0.25478685,0.6020492,0.9565381,0.7504095,0.56195295,0.4542916,0.835329,0.10604164,0.08979904,0.5531641,0.07686214,-0.042043604,0.9141581,0.22600496,0.8932139,0.47387427,-0.04123723,0.58233017,0.62602526,0.07455038,-0.09459704
4487,2,1.3697357,0.75983953,0.17554015,-0.112691045,0.3459341,0.45832083,0.27760544,0.029620409,0.16196513,0.44579756,0.51307726,0.40664798,0.17742744,0.51404744,1.1296555,0.5136774,0.40441456,-0.08673009,0.43465018,-0.17073396,0.660468,0.70549333,1.2037758,0.7584157,1.2146552
4488,2,0.35581255,1.3684916,0.23598218,0.14612749,0.7924776,0.6134218,0.97587025,0.537016,0.59029406,0.8065417,0.66257477,0.46483633,0.1192978,0.6860589,1.2453904,1.2667003,0.5889927,0.25272048,0.6505093,0.49023157,0.77285755,0.67553043,0.6114218,0.3125664,1.3432176
4489,2,1.3630884,0.4351511,-0.20392013,0.6629725,0.40430492,0.21361628,0.992451,0.5376932,0.46959826,0.955089,0.3424987,0.23147392,-0.23901127,0.40311354,0.4061361,0.9327906,-0.34438917,0.20292598,0.5275823,0.6419765,0.46166858,1.3127846,0.9734612,1.5347328,1.0179149
4490,2,0.28212294,0.09532431,0.7746341,0.4869115,0.42768347,0.36922508,0.8056631,0.45380834,0.9384639,0.7138666,0.25694698,0.3602755,0.6370119,0.3000719,-0.018938873,0.09712508,0.8454529,0.9168559,0.52232885,0.2526453,1.0523849,-0.0601556,0.17309949,0.18230253,0.5167261
4491,2,0.19538683,0.5984837,0.18332049,0.24636489,-0.19371292,1.0443863,0.42319745,-0.19938558,-0.32693592,0.92522216,0.12446427,0.25871038,-0.16207224,-0.06153837,0.24125798,-0.13636321,0.45248863,0.30373794,-0.13084666,0.31315315,-0.51794654,0.5526909,0.5723082,0.3955615,0.78487086
4492,2,0.36870596,0.3423673,0.45160502,0.5941873,0.72801423,0.65559745,0.3927461,0.4354049,-0.13781747,0.99182355,-0.021200836,0.2705825,0.16868708,0.75187206,0.81730545,1.0338032,0.66159695,0.5805095,-0.102872215,0.13508637,-0.009939507,0.6226757,1.1286861,0.91192245,0.23591465
4493,0,1.048618,1.1009947,0.3534963,0.06354922,0.31746405,0.6642018,0.572189,-0.18036512,0.26469603,1.0758333,0.8572546,0.121925324,0.0574241,0.33241457,0.84267074,0.825931,-0.116928354,0.056385517,0.5008612,0.07119034,0.5542848,0.88131005,0.5048916,0.9486164,0.9312141
4494,0,1.1430547,1.2958235,0.30404967,0.4999469,-0.15818602,0.23830187,0.3442599,0.6083118,0.050010473,1.177398,-0.010080814,0.94306135,0.8551621,0.21146719,0.44375572,0.76306367,0.3493822,0.44928867,-0.22818407,0.6015155,0.48057178,0.87119955,0.8537226,0.7614286,0.5811903
4495,0,0.6084732,0.5575672,0.13715878,-0.20632704,-0.21915875,0.3453703,0.16652963,0.52839,-0.041506365,0.50815696,-0.112408295,0.3095856,0.9193516,0.616927,0.11400682,1.102979,0.07577628,0.30755568,0.57677585,0.4673832,-0.17147401,0.84919363,0.55698323,0.4123196,0.55388963
4496,1,0.48368856,1.4126595,0.4340979,0.49390423,-0.24439287,1.2471219,1.068602,0.18525162,0.48721647,1.2417582,0.05035904,0.7305959,0.25952744,1.0443776,0.30534858,0.22453299,0.63267815,-0.16838618,0.055877,0.20618527,0.24099216,0.62191993,0.76285666,0.59718096,1.0151463
4497,0,0.3641182,0.7066812,0.14598095,0.07889962,0.8856253,0.4463662,0.96178424,0.57993996,0.1238392,0.74745035,0.28942063,0.69285965,0.9133961,-0.057362318,1.197742,0.7483736,0.14953691,0.5264796,-0.05410488,0.3693264,-0.03794244,0.9760223,0.7511107,1.0140862,1.2245607
4498,2,0.2982579,0.3891917,0.25967848,0.67737776,0.52343327,0.91734976,0.6338879,0.56553024,0.15774062,0.3338763,0.4911693,0.8158113,0.11119418,0.5302455,0.8887867,1.2323884,0.8156637,-0.13304281,0.07227117,0.6654152,0.30126432,0.42347616,0.67194515,1.3154902,0.55663764
4499,0,0.07128726,0.13096072,0.6399204,0.33296075,0.5126396,0.8656095,-0.04330099,0.24863926,0.25275323,0.37492236,0.31802684,0.777246,0.40763772,0.7618258,0.3983821,-0.27702105,0.48421666,0.37858158,0.21941167,0.54634583,0.6740191,0.31583744,0.22139472,0.587222,0.11164819
4500,0,0.9304734,1.2154582,0.06354523,-0.110764146,0.6383237,0.7271135,1.1535168,0.013832599,0.28584915,0.9190558,-0.07507044,0.047345147,-0.042370647,0.8682097,0.86496246,1.3365517,0.83276296,0.45043844,-0.008260131,0.56395775,-0.3421004,0.3296714,1.0892262,0.7124816,0.5945908
4501,0,0.8405113,0.6708544,1.003444,0.53821766,0.7946909,0.7177957,0.9066384,0.68730164,0.71136975,0.57088983,0.90683365,0.06256372,0.5059291,0.26169223,0.69177294,0.4147489,0.1867246,0.30334365,0.8420307,1.0539644,0.90639585,0.31289327,0.696242,0.68330455,0.61660147
4502,0,1.1137397,1.4412985,0.5817362,-0.2718369,0.00017344952,0.59588194,0.93299174,0.25582632,-0.2182504,0.2645992,-0.20458077,0.53762335,0.85621536,1.050356,1.2896858,1.1490755,-0.40310958,0.00012418628,-0.20324458,0.31237876,0.0808616,0.86301994,1.3604933,0.8757187,1.3346561
4503,0,0.7169553,0.39942753,0.18284813,0.09865174,-0.21770938,0.25147593,0.7883129,0.037338972,0.5979645,0.9566608,0.66530937,0.257525,0.562426,-0.05738026,1.063377,0.99633634,0.8814714,0.08286467,-0.066566944,0.026653945,-0.1807234,0.99146885,0.34344062,1.3319794,1.3652885
4504,0,0.59756684,0.030054882,0.9741217,0.39685386,0.71630317,0.18485196,0.61848855,0.93844724,0.83512247,0.19038215,0.6786814,0.94670165,0.60790235,0.65550977,0.43255186,0.117506415,0.5161435,0.29430145,0.6353313,0.85092396,0.633185,0.8413424,0.7401688,-0.03722381,0.5704092
4505,1,-0.15647924,0.41815037,0.8403568,1.0247445,0.32988113,0.24319755,0.15126136,0.9908064,0.28000015,-0.05053156,0.3634128,0.09430809,0.5320858,0.62400925,0.11400605,0.5591909,0.842821,0.36042222,0.40658614,0.94432,0.12780021,0.47540683,0.41408688,0.42188358,0.012520403
4506,2,-2.540831,-2.0851772,3.134238,5.340123,3.7317438,-2.1981127,2.289013,8.260973,2.5661333,-1.4042164,2.1323829,0.5513338,2.8569841,2.8409722,2.71134,1.1814392,2.1619618,2.5192971,2.9147053,5.7656775,2.9572253,-1.3371994,-0.9066789,-1.7851411,-0.31117976
4507,0,1.042126,0.9538287,0.18656701,-0.03990242,-0.29783717,0.33633554,1.1606456,0.5889236,0.045967013,0.7502526,0.7519345,0.02930966,0.643857,0.58884186,0.44096404,0.16981734,-0.03864312,-0.058999628,-0.19655755,-0.2010077,-0.14618246,0.8185602,0.867403,0.8392929,0.5759151
4508,0,-0.2424203,0.009131044,0.6585265,1.087709,0.5361315,0.16642243,0.24041611,0.7431773,0.09160342,-0.040652424,0.41202992,0.11453229,0.47366047,0.35146117,0.49700963,0.080391526,0.6134821,0.46654415,0.97936773,0.8156274,0.2385534,0.35935628,0.12829734,0.013101131,0.18265218
4509,2,0.54780304,1.0322822,0.1802451,0.49867076,0.29977602,0.8906416,0.5022325,0.21945786,0.024309367,1.4403372,0.12318432,-0.30694196,0.39673424,-0.39158577,1.0687083,0.54743254,0.3668102,-0.49899217,0.16923684,0.18118149,0.24403593,0.70194554,1.0919235,0.5345942,1.3209944
4510,0,-0.3571885,0.12305978,0.21931171,0.86413956,0.54700154,0.056587398,1.2151879,1.7926105,0.32599854,0.061027527,0.82741535,0.28978628,0.32457536,0.19492863,0.33511725,-0.07009758,0.83301914,1.0759012,1.0178126,1.1396062,0.09156548,-0.0707947,0.03030219,-0.13205668,-0.027642831
4511,1,-0.013511762,0.45595914,0.18689737,0.6019429,-0.040764987,0.31958604,1.6251564,0.5159696,0.43774426,0.4907338,0.46626878,-0.40681076,0.32620478,-0.019032627,0.848914,0.61623704,0.19198868,-0.05509319,0.06208411,0.9647728,-0.42808765,0.79104275,0.56082225,0.38830066,0.51506615
4512,2,0.04298839,0.13848543,0.20948946,0.693479,0.59362674,0.24591719,0.40975186,1.6274012,0.7131323,0.48724073,0.9070792,0.30237618,0.4306005,0.14118172,0.46663424,0.17733443,0.475554,0.9310208,0.77504176,0.7486546,-0.008720912,0.04222901,0.18499711,0.011356771,0.3426097
4513,0,-0.33191013,-0.047799934,0.37041858,1.3025537,0.20790184,0.51507795,0.8842752,0.93449354,0.8134117,-0.01822412,0.1689668,-0.01016137,0.5074692,0.46775424,0.74542654,0.60459834,0.37639955,0.8381914,0.308646,0.36780277,0.06290901,0.3177232,0.4862065,0.20338747,0.08940448
4514,0,1.1458677,0.26859203,0.31575832,0.35874093,0.79381305,0.72588366,0.9060614,0.5244881,0.09728491,0.5090823,0.42889744,0.1903081,0.8294182,0.4555334,0.62006426,0.941185,0.5184336,0.009498104,0.3798896,-0.020223632,0.07388151,1.0981623,1.1563118,0.8173907,1.0745234
4515,2,-0.108873785,-0.17128357,0.19997536,1.1218746,0.27517208,0.3131432,1.0547028,0.5260278,0.47930813,-0.25980535,0.592448,0.039796993,0.43582708,0.253152,0.27126613,0.47970676,0.90468514,0.69494325,0.88961756,0.38203532,0.40074676,0.55336237,-0.035297766,0.14154221,0.17286314
4516,0,0.723604,0.95017725,-0.0039013028,0.7208201,-0.22887334,0.6848893,0.23253328,0.3213297,-0.023782134,1.127065,0.14477867,0.37339708,0.10435365,-0.18091054,0.46495247,0.7418936,-0.11843747,0.43480384,0.4935766,-0.10229258,0.062167645,0.6675492,0.7900797,0.8489777,0.6629175
4517,3,1.1179161,1.4894657,0.37329674,0.6683744,0.72440296,0.9263396,0.95080936,0.603085,0.17604306,0.2543679,0.64811957,0.9064306,0.6012741,0.6196808,0.31072593,1.2106807,0.18872932,-0.16700056,-0.07043949,0.5929867,0.4390355,0.9770219,1.0364003,0.92790306,1.3526648
4518,2,0.7644082,0.85783637,0.14429665,0.6002994,-0.06758587,0.36281013,1.2821234,-0.1478399,-0.2100016,0.9256054,-0.021871686,0.85905933,0.71436197,-0.03434924,0.71185684,0.6584034,0.21101728,0.40417838,0.044617638,0.12397398,0.16404292,0.851647,0.69169325,1.2244617,0.6185441
4519,2,0.63643616,1.002044,0.018418193,0.79927224,0.004747033,0.8457904,1.115439,0.40204382,-0.14022502,1.6344995,-0.042402983,-0.30786237,-0.015139639,0.24979913,1.1897087,1.1402478,-0.6124261,-0.17024907,0.10953051,0.8856602,-0.17920509,0.5853471,1.2702246,0.78634274,0.97709346
4520,2,0.31043288,0.18295152,0.32633066,0.155613,0.50956714,0.31531078,0.58234036,0.3172383,0.7292867,0.3490401,-0.0060676634,0.64460015,1.040021,0.48870856,0.22680575,0.1276545,0.6409303,0.6539916,0.7459353,0.028418502,0.27021945,0.28216636,0.87330294,0.76111674,0.34555674
4521,0,0.11634639,0.34833866,0.7204845,0.54645693,0.064634986,0.60559314,1.2641939,0.16435409,0.75216675,0.3806934,0.2868688,0.39374048,0.036223523,0.40931332,0.28402683,0.23601094,0.5030571,0.13937649,0.3614775,1.0904713,0.2538132,0.221295,0.48765936,0.3700692,0.61122614
4522,0,0.53549993,0.6105778,-0.21660817,-0.15174398,-0.13533935,1.3891708,0.63746023,0.39882213,0.33982214,1.2546558,0.3629166,0.7025296,0.7156167,-0.037826777,0.64610803,1.0132949,-0.042081356,0.5078769,-0.014813811,-0.21279301,0.5715319,1.2923228,1.1459455,0.3650548,0.609527
4523,0,0.12975067,0.3510723,0.79459715,0.9469878,0.5487935,0.6343474,0.3779657,0.36040092,0.39555317,0.43366724,0.08012931,0.24308965,0.9658875,0.68042076,0.8804711,0.22871083,0.2029272,0.70545226,1.0090661,0.7723055,0.29198802,0.25085503,0.41579798,0.3411999,0.5001196
4524,0,-0.48619792,-0.08493753,0.5621773,0.56272626,0.3609426,0.09984024,1.0725573,0.9208455,0.1835647,-0.018446863,0.41478515,0.1641571,0.49354765,0.68198353,0.43676496,0.32195014,0.70966375,0.89179206,0.8090755,1.309324,0.29548922,0.1045697,0.015566453,-0.056771986,-0.02502054
4525,0,-0.1812981,-0.14275235,0.95363486,0.70918334,0.76315033,0.14239782,0.4523352,0.7182268,0.8183768,0.042266876,0.6494863,0.6845442,1.0831717,0.908938,-0.1603407,-0.37570506,1.1979747,0.94563204,1.0904908,0.8108127,0.9172305,-0.06280625,-0.10148093,-0.05820021,-0.38641447
4526,0,-0.101750545,0.5618052,0.85537076,0.786919,0.46484703,0.42915708,0.46991363,0.1763796,0.31339544,-0.0267668,0.0991465,0.4203472,0.46668264,0.7819076,0.32086048,0.5600841,0.6422353,0.36557648,0.799162,0.9384694,0.9741981,0.7266977,0.6496477,0.09990968,0.60388386
4527,0,1.0626948,0.6734888,-0.2995844,0.4357068,-0.46146885,1.4147868,0.984895,-0.29353005,0.38551998,0.4609694,0.302125,0.043947965,-0.6690753,-0.35856605,0.6467916,0.5883576,0.40491566,-0.5093091,-0.4669907,0.8103888,-0.70134974,0.8079853,1.0531988,0.9643096,0.6306313
4528,2,0.7560388,1.0907086,0.6870765,0.24026021,0.23598646,0.7706827,0.19494055,0.2998298,0.47817755,0.6884406,0.6961086,0.7395874,0.86391354,0.9050641,0.99850786,0.61101115,0.86667633,-0.05304508,-0.004534453,0.6331277,0.11038056,1.1177692,0.17726718,0.5158286,0.90614444
4529,2,1.058919,1.0544194,-0.086942494,-0.06811656,-0.093471795,0.9512108,1.0569973,0.3825708,0.5873163,0.84287226,-0.07528128,0.21284437,-0.18716857,-0.10924578,1.0152309,0.56203985,-0.23797782,-0.27895612,-0.23852575,-0.11327596,0.67178404,1.2398154,1.1228505,0.38718343,1.26949
4530,0,1.0464178,0.51631624,0.37271294,-0.024443828,0.57652587,1.1135303,0.4588676,0.038256377,0.28196257,0.1808211,-0.19762936,0.78485584,0.0037698671,0.78286135,0.6073077,0.21324056,0.34681842,0.13194819,0.28049403,-0.1312166,0.7720239,0.6873717,1.3093123,1.2457559,0.944815
4531,2,-0.86285496,-0.2477664,0.9108343,3.5031683,0.22186974,-0.36670247,2.6683228,4.040209,1.5142468,-0.16022956,1.3875433,-0.061608538,0.7189015,0.67655325,0.686949,-0.5599203,0.92475015,1.2928712,1.2104616,5.5515866,0.2660187,-0.3832603,0.20157939,-1.0600226,-0.2810816
4532,0,0.6771562,0.8160275,0.35502604,0.6546499,-0.0053112805,0.38729098,1.4464812,0.601002,0.47713366,0.502521,0.76488066,0.23022914,-0.03864853,1.0062793,1.3828247,1.499036,0.05943936,-0.49369153,0.48167497,-0.20174147,-0.231567,0.54244053,0.57323027,0.89525104,0.5393745
4533,0,1.1819017,1.6014583,0.66419697,0.6386876,-0.23512828,1.1069969,0.95728254,0.6318022,-0.10508816,1.0537167,0.440441,0.6977548,0.56671447,0.39010507,0.47606155,1.1072364,0.34634265,0.107664764,-0.05065775,-0.19577569,0.7554331,0.6471947,0.95983994,0.7744061,1.2684386
4534,2,-0.009455025,-0.07903756,0.14733738,0.42800295,0.70174795,0.3858741,0.33986863,1.1609099,0.34954566,0.17602792,0.56891525,0.30446804,0.443698,0.6481867,0.016645748,0.3625729,0.6234458,1.0874478,0.9497316,0.9079561,0.7442622,0.38803077,0.12423552,0.26965722,-0.28392422
